Train Losses: [7.776330983866875, 6.957640312254752, 6.898720172232779, 6.7860610254712626, 6.683275805335222, 6.596873387134641, 6.525683213767222, 6.466610038587452, 6.416911080349373, 6.371286664988002]
Test Losses: [6.9914980590146385, 6.940498774154151, 6.839738775099231, 6.7294427574835245, 6.635983068649083, 6.557205116855799, 6.493284551388935, 6.439867171241136, 6.393513851814468, 6.348625691476497]
Perplexities: [1087.34912109375, 1033.2855224609375, 934.2451171875, 836.6807861328125, 762.0277709960938, 704.300537109375, 660.6900024414062, 626.323486328125, 597.9539184570312, 571.7064208984375]
